#time1 gdp2 growth3 demand4 wages5 price6 employed7 company_capital8 consumer_capital9 interest_rate10 investments11 market_capital12 bank_capital13 total_capital14
119 3769.01 0 1509.06 176.038 91.2201 883 362905 195844 300 0 3167.51 0 561777
118 3769.01 0 1509.06 176.251 91.3307 883 388583 170026 300 0 3171.64 0 561777
117 3769.01 0 1509.06 176.465 91.4415 883 388373 170233 300 0 3175.77 0 561777
116 3769.01 0 1509.06 176.679 91.5524 883 388162 170439 300 0 3179.91 0 561777
115 3769.01 0 1509.06 176.893 91.6635 883 387951 170646 300 0 3184.05 0 561777
114 3769.01 0 1509.06 177.108 91.7746 883 387740 170853 300 0 3188.2 0 561777
113 3769.01 0 1509.06 177.323 91.886 883 387529 171060 300 0 3192.35 0 561777
112 3769.01 0 1509.06 177.538 91.9974 883 387317 171268 300 0 3196.51 0 561777
111 3769.01 0 1509.06 177.753 92.109 883 387105 171475 300 0 3200.68 0 561777
110 3769.01 0 1509.06 177.969 92.2207 883 386893 171683 300 0 3204.85 0 561777
109 3769.01 0 1509.06 178.185 92.3326 883 386681 171891 300 0 3209.02 0 561777
108 3769.01 0 1509.06 178.401 92.4445 883 386468 172100 300 0 3213.2 0 561777
107 3769.01 0 1509.06 178.617 92.5567 883 386255 172309 300 0 3217.38 0 561777
106 3769.01 0 1509.06 178.834 92.6689 883 386042 172518 300 0 3221.57 0 561777
105 3769.01 0 1509.06 179.051 92.7813 883 385828 172727 300 0 3225.77 0 561777
104 3769.01 0 1509.06 179.268 92.8939 883 385615 172936 300 0 3229.96 0 561777
103 3769.01 0 1509.06 179.485 93.0065 883 385401 173146 300 0 3234.17 0 561777
102 3769.01 0 1509.06 179.703 93.1193 883 385187 173356 300 0 3238.38 0 561777
101 3769.01 0 1509.06 179.921 93.2323 883 384972 173566 300 0 3242.59 0 561777
100 3769.01 0 1509.06 180.139 93.3454 883 384757 173777 300 0 3246.81 0 561777
99 3769.01 0 1509.06 180.358 93.4586 883 384542 173988 300 0 3251.04 0 561777
98 3769.01 0 1509.06 180.576 93.5719 883 384327 174199 300 0 3255.27 0 561777
97 3769.01 0 1509.06 180.795 93.6854 883 384112 174410 300 0 3259.5 0 561777
96 3769.01 0 1509.06 181.015 93.799 883 383896 174622 300 0 3263.74 0 561777
95 3769.01 0 1509.06 181.234 93.9128 883 383680 174833 300 0 3267.99 0 561777
94 3769.01 0 1509.06 181.454 94.0267 883 383464 175045 300 0 3272.24 0 561777
93 3769.01 0 1509.06 181.674 94.1408 883 383247 175258 300 0 3276.49 0 561777
92 3769.01 0 1509.06 181.894 94.2549 883 383030 175470 300 0 3280.76 0 561777
91 3769.01 0 1509.06 182.115 94.3693 883 382813 175683 300 0 3285.02 0 561777
90 3769.01 0 1509.06 182.336 94.4837 883 382596 175896 300 0 3289.29 0 561777
89 3769.01 0 1509.06 182.557 94.5983 883 382378 176110 300 0 3293.57 0 561777
88 3769.01 0 1509.06 182.778 94.7131 883 382160 176323 300 0 3297.85 0 561777
87 3769.01 0 1509.06 183 94.8279 883 381942 176537 300 0 3302.14 0 561777
86 3769.01 0 1509.06 183.222 94.943 883 381724 176751 300 0 3306.43 0 561777
85 3769.01 0 1509.06 183.444 95.0581 883 381505 176966 300 0 3310.73 0 561777
84 3769.01 0 1509.06 183.667 95.1734 883 381286 177180 300 0 3315.03 0 561777
83 3769.01 0 1509.06 183.89 95.2888 883 381067 177395 300 0 3319.34 0 561777
82 3769.01 0 1509.06 184.113 95.4044 883 380847 177610 300 0 3323.65 0 561777
81 3769.01 0 1509.06 184.336 95.5201 883 380628 177826 300 0 3327.97 0 561777
80 3769.01 0 1509.06 184.56 95.636 883 380408 178041 300 0 3332.29 0 561777
79 3769.01 0 1509.06 184.783 95.752 883 380187 178257 300 0 3336.62 0 561777
78 3769.01 0 1509.06 185.008 95.8681 883 379967 178473 300 0 3340.95 0 561777
77 3769.01 0 1509.06 185.232 95.9844 883 379746 178690 300 0 3345.29 0 561777
76 3769.01 0 1509.06 185.457 96.1008 883 379525 178907 300 0 3349.64 0 561777
75 3769.01 0 1509.06 185.682 96.2174 883 379304 179124 300 0 3353.99 0 561777
74 3769.01 0 1509.06 185.907 96.3341 883 379082 179341 300 0 3358.34 0 561777
73 3769.01 0 1509.06 186.132 96.4509 883 378860 179558 300 0 3362.7 0 561777
72 3769.01 0 1509.06 186.358 96.5679 883 378638 179776 300 0 3367.07 0 561777
71 3769.01 0 1509.06 186.584 96.685 883 378416 179994 300 0 3371.44 0 561777
70 3769.01 0 1509.06 186.81 96.8023 883 378193 180213 300 0 3375.81 0 561777
69 3769.01 0 1509.06 187.037 96.9197 883 377970 180431 300 0 3380.19 0 561777
68 3769.01 0 1509.06 187.264 97.0373 883 377747 180650 300 0 3384.58 0 561777
67 3769.01 0 1509.06 187.491 97.155 883 377523 180869 300 0 3388.97 0 561777
66 3769.01 0 1509.06 187.718 97.2728 883 377299 181089 300 0 3393.37 0 561777
65 3769.01 0 1509.06 187.946 97.3908 883 377075 181308 300 0 3397.77 0 561777
64 3769.01 0 1509.06 188.174 97.5089 883 376851 181528 300 0 3402.18 0 561777
63 3769.01 0 1509.06 188.402 97.6272 883 376627 181748 300 0 3406.59 0 561777
62 3769.01 0 1509.06 188.631 97.7456 883 376402 181969 300 0 3411.01 0 561777
61 3769.01 0 1509.06 188.86 97.8642 883 376177 182189 300 0 3415.44 0 561777
60 3769.01 0 1509.06 189.089 97.9829 883 375951 182410 300 0 3419.87 0 561777
59 3769.01 0 1509.06 189.318 98.1017 883 375725 182632 300 0 3424.3 0 561777
58 3769.01 0 1509.06 189.548 98.2207 883 375500 182853 300 0 3428.74 0 561777
57 3769.01 0 1509.06 189.777 98.3398 883 375273 183075 300 0 3433.19 0 561777
56 3769.01 0 1509.06 190.008 98.4591 883 375047 183297 300 0 3437.64 0 561777
55 3769.01 0 1509.06 190.238 98.5785 883 374820 183519 300 0 3442.09 0 561777
54 3769.01 0 1509.06 190.469 98.6981 883 374593 183742 300 0 3446.56 0 561777
53 3769.01 0 1509.06 190.7 98.8178 883 374366 183965 300 0 3451.02 0 561777
52 3769.01 0 1509.06 190.931 98.9377 883 374138 184188 300 0 3455.5 0 561777
51 3769.01 0 1509.06 191.163 99.0577 883 373910 184411 300 0 3459.97 0 561777
50 3769.01 0 1509.06 191.395 99.1778 883 373682 184635 300 0 3464.46 0 561777
49 3769.01 0 1509.06 191.627 99.2981 883 373454 184859 300 0 3468.95 0 561777
48 3769.01 0 1509.06 191.859 99.4185 883 373225 185083 300 0 3473.44 0 561777
47 3769.01 0 1509.06 192.092 99.5391 883 372996 185308 300 0 3477.94 0 561777
46 3769.01 0 1509.06 192.325 99.6599 883 372767 185532 300 0 3482.45 0 561777
45 3769.01 0 1509.06 192.558 99.7807 883 372537 185757 300 0 3486.96 0 561777
44 3769.01 0 1509.06 192.792 99.9018 883 372307 185983 300 0 3491.47 0 561777
43 3769.01 0 1509.06 193.026 100.023 883 372077 186208 300 0 3495.99 0 561777
42 3769.01 0 1509.06 193.26 100.144 883 371847 186434 300 0 3500.52 0 561777
41 3769.01 0 1509.06 193.494 100.266 883 371616 186660 300 0 3505.05 0 561777
40 3769.01 0 1509.06 193.729 100.387 883 371385 186887 300 0 3509.59 0 561777
39 3769.01 0 1509.06 193.964 100.509 883 371154 187113 300 0 3514.14 0 561777
38 3769.01 0 1509.06 194.199 100.631 883 370923 187340 300 0 3518.68 0 561777
37 3769.01 0 1509.06 194.435 100.753 883 370691 187568 300 0 3523.24 0 561777
36 3769.01 0 1509.06 194.67 100.875 883 370459 187795 300 0 3527.8 0 561777
35 3769.01 0 1509.06 194.907 100.998 883 370226 188023 300 0 3532.37 0 561777
34 3769.01 0 1509.06 195.143 101.12 883 369994 188251 300 0 3536.94 0 561777
33 3769.01 0 1509.06 195.38 101.243 883 369761 188479 300 0 3541.51 0 561777
32 3769.01 0 1509.06 195.617 101.366 883 369528 188708 300 0 3546.1 0 561777
31 3769.01 0 1509.06 195.854 101.489 883 369294 188937 300 0 3550.68 0 561777
30 3769.01 0 1509.06 196.091 101.612 883 369060 189166 300 0 3555.28 0 561777
29 3769.01 0 1509.06 196.329 101.735 883 368826 189395 300 0 3559.88 0 561777
28 3769.01 0 1509.06 196.567 101.858 883 368592 189625 300 0 3564.48 0 561777
27 3769.01 0 1509.06 196.806 101.982 883 368357 189855 300 0 3569.09 0 561777
26 3769.01 0 1509.06 197.045 102.106 883 368123 190085 300 0 3573.71 0 561777
25 3769.01 0 1509.06 197.284 102.229 883 367887 190316 300 0 3578.33 0 561777
24 3769.01 0 1509.06 197.523 102.353 883 367652 190547 300 0 3582.96 0 561777
23 3769.01 0 1509.06 197.762 102.478 883 367416 190778 300 0 3587.59 0 561777
22 3769.01 0 1509.06 198.002 102.602 883 367180 191009 300 0 3592.23 0 561777
21 3769.01 0 1509.06 198.242 102.726 883 366944 191241 300 0 3596.87 0 561777
20 3769.01 0 1509.06 198.483 102.851 883 366707 191473 300 0 3601.52 0 561777
19 3769.01 0 1509.06 198.724 102.976 883 366470 191705 300 0 3606.18 0 561777
18 3769.01 0 1509.06 198.965 103.101 883 366233 191938 300 0 3610.84 0 561777
17 3769.01 0 1509.06 199.207 103.226 883 365995 192171 300 0 3615.51 0 561777
16 3769.01 0 1509.06 199.449 103.351 883 365757 192404 300 0 3620.18 0 561777
15 3769.01 0 1509.06 199.691 103.477 883 365519 192638 300 0 3624.86 0 561777
14 3769.01 0 1509.06 199.935 103.603 883 365280 192872 300 0 3629.55 0 561777
13 3769.01 0 1509.06 200.179 103.73 883 365040 193107 300 0 3634.26 0 561777
12 3769.01 0 1509.06 200.425 103.857 883 364799 193343 300 0 3638.98 0 561777
11 3769.01 0 1509.06 200.675 103.987 883 364557 193581 300 0 3643.74 0 561777
10 3769.01 0 1509.06 200.93 104.119 883 364311 193822 300 0 3648.56 0 561777
9 3769.01 0 1509.06 201.194 104.256 883 364060 194068 300 0 3653.48 0 561777
8 3769.01 0 1509.06 201.475 104.401 883 363800 194323 300 0 3658.61 0 561777
7 3769.01 0 1509.06 201.787 104.563 883 363524 194595 300 0 3664.15 0 561777
6 3769.01 0 1509.06 202.16 104.756 883 363216 194897 300 0 3670.48 0 561777
5 3769.01 0 1509.06 202.65 105.01 883 362850 195256 300 0 3678.46 0 561777
4 3769.01 0 1509.06 203.385 105.391 883 362368 195730 300 0 3689.97 0 561777
3 3769.01 0 1509.06 204.662 106.053 883 361647 196440 300 0 3709.97 0 561777
2 3769.01 0 1509.06 207.156 107.345 883 360394 197673 300 0 4078 0 561777
1 3769.01 0 1509.06 214.33 111.063 883 357617 200082 300 0 3976.58 0 561777
0 3769.01 0 1509.06 62.1532 32.2068 883 350789 207011 300 0 101511 0 561777
